Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
TCGA.LL.A5YO	0.095588262315219	0	0.052562190452913	0.14234236418346	0	0.070291996201416	0.065710043218388	0.07210942298992	0.082703065646714	0.029295517692759	0	0	0	0.15886131993104	0.0893997286772	0.065822348202706	0.030109957430944	0	0.045203783057329	0	0	0	0.007	0.28060591398727663	0.9687731666276254
TCGA.GM.A2DF	0.068875480289083	0	0.10737297610865	0.046606595170229	0	0.12100832132051	0	0.084649688027835	0.074697296909309	0.0027137486994473	0	0.033514251984109	0	0.26545120985599	0.083906145929849	0.10730944531652	0	0	0	0	0.0038948403884672	0	0.014	0.22700552858979076	0.999961458468906
TCGA.A2.A1G6	0.065153027474926	0	0.034215782531692	0.20105767447942	0	0.11212775569435	0	0.017897022761431	0.046517238617708	0	0	0.0029626638851904	0.019416913948217	0	0.013662255649197	0.20580007795813	0.1677058739568	0.0001	0.10555199237827	0.0034423457344112	0	0.0043705196750284	0.024	0.19481465533714312	0.9992866389432737
TCGA.BH.A0B9	0.030292943204983	0	0	0.2270055495496	0	0.04141729691116	0.070273567504284	0.081958097381261	0.085927299125603	0.012015596137528	0	0.0008	0	0.13762975649162	0.11326989514958	0.078337408906906	0.085474461172066	0	0.035562290297223	0	0	0	0.001	0.39284559139467823	0.9198983155526487
TCGA.LL.A740	0.011678005279565	0	0.025321541973024	0.0054960503371094	0	0.079320281339984	0.024780305540358	0.026771782587783	0.040561366902736	0	0	0.0037927328492069	0	0.35194080919033	0.028743054488165	0.16010463849601	0.1499978686609	0.029452721215311	0.062038841139517	0	0	0	0.002	0.3703679240360222	0.9365329574949135
TCGA.AC.A2BK	0.076199089566704	0	0.0096639976890832	0.26737724593847	0	0.078385605160942	0.0141469772176	0.058137165285948	0.0041940141371179	0	0	0.053372659463594	0.0005	0.037192243327925	0.088166545771241	0.22368438932976	0.0070760570780863	0	0.07936161826518	0	0.0025478364379139	0	0.106	0.09990844385086887	1.0493849811495564
TCGA.A2.A3XX	0.1116801564518	0	0.0062202858166217	0.018286861164944	0	0.07569683039259	0.05446986305134	0.042945826398187	0.010791243516664	0.0035586422487238	0.04042354565289	0	0	0.35749706063297	0.11502001250636	0.13621475409057	0	0	0.024864056196542	0	0.002330861879795	0	0.033	0.16435662389401803	1.03614809625402
TCGA.B6.A402	0.046261519700587	0	0.011136878555846	0.033990648799265	0	0.03802841841398	0	0.019890329725421	0.030140219083999	0	0.0072916016913038	0	0	0.63256695343232	0.079780951825797	0.099868817640525	0	0	0	0.0010436611309603	0	0	0.002	0.33908813210903027	0.9917134868346936
TCGA.E2.A1LL	0	0.0033300867469571	0.018419113678773	0.0089715614542344	0	0.094278950336755	0.0039602527658675	0.060519271316627	0.015998289471761	0	0	0.020143516936351	0	0.25240461358172	0.1293054137923	0.19457802281273	0.12890401856644	0	0.069186888539488	0	0	0	0.113	0.09569845223002368	1.0621747205557286
TCGA.BH.A0E6	0.1404547089898	0	0.033303678665034	0.17776124324696	0	0	0	0.056640549650113	0.082308446565536	0.0084350087590334	0	0.018730162415241	0	0.3184254248973	0.069244850547311	0.052802031747984	0	0	0.041893894515684	0	0	0	0.013	0.23426335216436117	0.9971813988008599
