Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	Absolute score
TCGA.BH.A0AV	1.2099513225332788	0	0.26099077604090287	0	0	1.829374259246299	0.14193759610724987	0.28644559742179515	0.21878909092224474	0	0.5532286888363737	0	0	9.62023735614207	0.19882310694146632	1.9573220035682517	0	0.1667260881304314	0.1811741141096473	0	0	0	0	0.4035627168494644	16.62500000000001
TCGA.A2.A0CM	1.3697258796385137	0	0.20458814119642635	2.4159092209062143	0	8.102789075853863	0.30166363417948694	2.2715072053993426	0.5225007461204657	0	0.7371949416396615	0	0.6397338338219617	5.3824712278499325	3.682875233788159	2.608069776465961	0	0	0.5109710831400269	0	0	0	0.03	0.21809803211315354	28.750000000000014
TCGA.OL.A5RW	0.8096774857126479	0	0	0.12363569615132461	0	2.4197151214362647	0	1.960932582129721	0.00152878030784036	0	0	0	0.1060584819542494	2.1438628003500955	0.8664994859130974	2.3018808541820563	0	1.6590495545775492	0.23215915728515354	0	0	0	0.05	0.1398703302887436	12.625
TCGA.D8.A143	1.7205784603493417	0	1.4468552960545127	1.9354894739530906	0	5.48714647714474	0.36238234451564183	0.39498654110848386	0	0	1.230859496513738	0	0.32357493992623293	4.345496188488838	1.029023275271466	2.638306953791772	0	0.10531253274510328	0	0.1049880201370577	0	0	0.03	0.21016561532624561	21.125000000000018
TCGA.AC.A6IW	1.5885017318637011	0	0	5.560316203164292	0	3.472212086859989	0.8593939491093284	3.9134429143517835	1.6151533528999569	0	1.3375994480037234	0	3.164511027527141	0	6.1344232630085855	11.76285328083909	4.535523951719539	0	0.5560687906528545	0	0	0	0	0.31851080583148306	44.499999999999986
TCGA.D8.A27F	2.520956764325704	0	0.23436584065799737	0.21937260992755064	0	2.1651509872685564	0	0.04773549185589581	0.0539931272355961	0	0.6228451072983849	0	0	9.769252293767316	0.1477249635527023	1.0636018237809672	0	0	0	0.15500099032932932	0	0	0	0.3451804120818794	17.0
TCGA.EW.A1P4	2.1532851049138255	0	0.16580703229841995	5.189293342852768	0	5.977179996597272	2.9093192315681033	0.6698216576490705	0.014363626438076073	0	1.777063732920208	2.0985955308622266	0.8193049710557615	2.650752954978631	3.300593837463328	3.0228076377172117	1.4882049223700005	0.486791671160979	2.546919511779124	0	0	0.22989523737502202	0.03	0.20723291717762948	35.50000000000003
TCGA.A2.A0T0	1.018388168143144	0	0.039829774193177785	0.7158720722751557	0	3.973986312853021	0	0.5041038630738118	0.6032283482411251	0	1.125787703723978	0	0.04556639553184349	3.8767298656353946	1.771965792288629	3.4645111214268094	0	0	0	0.11003058261390869	0	0	0.03	0.1749881402192686	17.25
TCGA.AO.A0J6	0.24971711941584923	0	0.09447820866877565	3.3219446577928644	0	5.47080574062763	0	3.1940352858153096	1.0515376909540457	0	1.105603800572642	1.794326074063151	0.35713718369471875	2.563817409123654	4.018157117102283	2.7847053828452015	0	5.113876453867349	0.3798578754565381	0	0	0	0.01	0.25846209473275655	31.50000000000001
TCGA.A2.A04T	3.995788014798841	0	1.3833824960576324	2.9656422160675664	0	7.025857557947759	2.1003096048321175	1.6531484248487354	0.8071288645505903	0	0.8755783049242875	0	0.5338859546387984	3.0057116032732862	1.7814330851502236	5.547782338643756	0	0.5023525183393335	0.19699901592707877	0	0	0	0	0.32080391536182995	32.37500000000001
