Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
MB.0100	0.021215304554741	0	0.023390122628051	0.01994586295695	0	0.12678221639546	0	0.11091152644897	0.004007481980205	0.089638777662903	0	0.031279218408598	0.027471878310525	0.23111560798824	0.12167554929378	0.095800225278058	0.05840559607677	0.0008	0.037540533122675	0	0	0	0.023	0.21195043907487823	1.0032306764168093
MB.5572	0.029848655070756	0	0.13122142408606	0.082438838445224	0	0	0.028843952407184	0.069693829853204	0.018143209491047	0.066316449929108	0	0.070308145731981	0.028131452669916	0.26128652941512	0.13380220762185	0.021722826219925	0	0	0.058242479058628	0	0	0	0	0.5876936490793792	0.8180038935303985
MB.5655	0.072127696889083	0	0.047601570708851	0	0	0.016266654065572	0.076331199697646	0.058526807475879	0.036546510840346	0.034195276163951	0.012805883112764	0.023026939959867	0	0.4129794487207	0.10361545315823	0.058173319162588	0	0	0.047803240044516	0	0	0	0.084	0.1268407998791912	1.054316888736015
MB.5633	0.053398252530348	0.03099620048652	0.2521305133351	0.061162260825337	0.078180582913045	0	0.0050513516863034	0.10266178254097	0.025676697531773	0	0.014760639009689	0.047490477151077	0.01091273493923	0.13578422564705	0.14319360276475	0.034077621265809	0	0	0.0045230573730053	0	0	0	0	0.5684899211861683	0.823648702192955
MB.0627	0.026669212901474	0	0	0.055971749540574	0	0.15875893441788	0.030286605709854	0.023511937496185	0	0.10202875418463	0	0.10411428241188	0.023380654928498	0.037769080063976	0.14409812001254	0.16595659467128	0.019432659848992	0	0.10802141381225	0	0	0	0.001	0.4281472462578276	0.9039641468624878
MB.5624	0.067219479886379	0	0.28993576583518	0	0	0	0	0.11352759806948	0.022840897769978	0.043666218807915	0	0.029095068507364	0	0.19727702497385	0.11756121174925	0.11252894639998	0	0	0.0063477880006162	0	0	0	0	0.47839833662956877	0.8782760200128543
MB.5566	0.04994349775578	0	0.15135355622369	0.032733929518143	0.041140606278386	0.077935661209214	0.020026946801645	0.13231427757625	0.026579358632665	0	0.057982435682943	0.015570120598643	0.017961898931379	0.2472385071958	0.064696622075752	0.02792230145612	0	0	0.036600280063598	0	0	0	0.003	0.36850585401486385	0.9314510154773618
MB.0414	0	0	0.0092230627433713	0.16643349782782	0	0	0.0061349600641046	0.094804910544954	0	0.028530203439707	0	0.1705750302371	0.021164290202071	0.16605974669426	0.15052686705772	0.1330397128845	0.015036838559881	0	0.038470879744499	0	0	0	0	0.5239498244916417	0.8510440704773019
MB.0396	0.030058832976428	0	0	0.28848608670004	0	0	0.11215892346477	0.090163107211129	0	0.028301562587169	0	0.12249468267175	0.022671963107766	0.11282912028134	0.104170312534	0.082279777291134	0	0	0.0063856311744616	0	0	0	0.01	0.2692363009709265	0.9963755718914935
MB.0874	0	0	0	0.088703582615734	0	0	0.028781171330058	0.076751540241897	0.014110566341464	0.050536934277031	0	0.10726329133696	0.035837874618144	0.32668216746441	0.064648626414137	0.18498656440496	0	0	0.021697680955206	0	0	0	0.033	0.18754482709185924	1.0294107219797048
MB.0269	0.0024908205619202	0.013219200515411	0	0.028683320430214	0	0.059959253763119	0.0077825626518701	0.0179284787858	0	0	0.016524167347599	0.0072165232802733	0.16665892286398	0.132363020785	0.028035523303253	0.39225753976907	0.059627670607282	0	0	0.067252995335217	0	0	0	0.4976907545882728	0.8676223578008743
MB.0901	0.013983735053768	0	0	0.063701499962327	0	0	0.010733095550415	0.033312479834243	0	0.17213680595121	0	0.033836277365501	0	0.36970714232057	0.10274170867866	0.15392266622955	0	0	0	0.045924589053746	0	0	0.003	0.34762727765802987	0.9548496850992854
MB.0464	0.052325092906726	0	0	0.04308262000213	0	0.17209127624858	0	0.08573381907461	0	0.11570460317757	0	0.076251754074514	0.040734275520625	0.060625308514464	0.17526396530501	0.1102017513843	0	0	0.067985533791478	0	0	0	0.001	0.40764851509836286	0.9164262859043463
MB.0163	0	0	0.0028086688925545	0.026494776168779	0	0.080331071877674	0	0.080314863755785	0.0259349808365	0.020420723963646	0	0.041465955446047	0.0058481446603242	0.18465948714161	0.059463758452619	0.46191022372542	0	0	0.0060431910501099	0.0041678464071596	0	0.0001	0.02	0.21993193165792996	1.0142486527446182
MB.0149	0	0.0067436009470479	0.0026456483516914	0	0	0	0	0.10962143298185	0	0	0.024497734538385	0.0066724364142259	0.062511916185251	0.58086633694484	0.0046577989105271	0.058258669116167	0	0.028324469461655	0	0.11519995614836	0	0	0.002	0.37741809956605304	0.9572111959889819
MB.0350	0.027214284754412	0	0.0031101551118084	0.050740714988351	0	0	0	0.099560234034992	0.029340547477669	0.0095826164966981	0.013556532541033	0.00256548093105	0.004689819079118	0.43227224367102	0.039210232846028	0.23055710965258	0.0005	0	0.057115190759892	0	0	0	0.002	0.3872334188835624	0.9334234007271287
MB.0303	0.012197584998832	0	0.10977922406797	0.089065091158506	0	0.022848472634023	0.023210221168498	0.13543899511971	0	0.059359873346284	0	0.06121424785848	0.044174666254071	0.064576834136794	0.14692087840983	0.14222069312061	0.023906287200685	0	0.065086930525717	0	0	0	0.002	0.3900373097338635	0.9209125820055893
MB.0436	0	0.015787804619172	0	0	0.0042924133120692	0.019544158520046	0	0.028224912058089	0.030783706602321	0.035998234377637	0	0.034305726490775	0	0.34201418516666	0.072735604196587	0.37506394860857	0.012432064639084	0	0.0002	0.028640318490754	0	0	0	0.5412593512188264	0.8407173068090334
MB.0588	0.021761835438125	0	0.035388879876809	0.032699339914539	0	0.25326589500479	0.02010808517626	0	0.018677594576699	0.019262276694203	0	0.02266110343972	0.061606610307167	0.0044453897056874	0.1164817565003	0.14296694477026	0.1237271654645	0	0.12694712313095	0	0	0	0.01	0.255875739375339	0.975501101069715
MB.7119	0.020570313427604	0	0.036119537454645	0.022848767471761	0	0.056792141570239	0.042288526904944	0.1206004158602	0.014362702929974	0.10711601616834	0	0.085033060200384	0	0.19517899307751	0.13546450035571	0.095102971448326	0.0043671886078877	0	0.064154864522474	0	0	0	0	0.46461171217028463	0.8845895390847318
MB.7012	0.0092543328644724	0	0.023261540771741	0.025264776625043	0	0.038409496800503	0	0.056909571598103	0	0.023533862172052	0	0.022002310451447	0.017711420575408	0.53797611548424	0.047682352382815	0.079300999936178	0	0.015723271294742	0	0.10296994904325	0	0	0.006	0.31380784538796225	0.9892104613331374
MB.0174	0.032771582292325	0	0	0	0	0.097427610850943	0.012253192015771	0	0	0.0006	0.016810336307789	0.017498154657121	0.025012094896007	0.57360012723845	0.031734818654411	0.16838756214089	0	0	0.01708063805983	0.0002	0	0.0066884521012955	0	0.7030152152855406	0.717515514441491
MB.5547	0	0.012827119681953	0.0058824773399579	0.017780883035112	0	0	0.007297788238346	0.18219344080434	0.02341148890924	0.058548386059755	0.039133021685302	0	0	0.46172547318396	0.092199384543868	0.077175334029927	0	0	0.021825202488243	0	0	0	0.281	0.05854227566860071	1.103903716670926
MB.5465	0.080295721012544	0	0.016538910083335	0.021129491835288	0	0.073536954745579	0.0020489831670644	0.075263747172351	0	0.042260867128323	0	0.035436266427104	0.0025238734771834	0.31050451138702	0.18180322305705	0.11181225215835	0.018535874822566	0	0.028309323526245	0	0	0	0.023	0.20922927503717245	1.0206577597090862
